14893,"JUNGFRAU PARTICIPACOES SA","EMP. ADM. PARTICIPAÇÕES","627379000164","","CANCELADA","scustodi@mandic.com.br","SÃO PAULO","SP",""
14907,"PLAYCENTER SA","EMP. ADM. PARTICIPAÇÕES","643535000180","","CANCELADA","sfs.fin@playcenter.com.br","SÃO PAULO","SP",""
14915,"GTD PARTICIPACOES SA","EMP. ADM. PARTICIPAÇÕES - ENERGIA ELÉTRICA","649881000176","","CANCELADA","GOVERNANCE@BNYMELLON.COM.BR","RIO DE JANEIRO","RJ","BRASIL"
14923,"SANTHER FAB.DE PAPEL SANTA THEREZINHA SA","PAPEL E CELULOSE","61101895000145","","ATIVO","DRI@SANTHER.COM.BR","SÃO PAULO","SP","BRASIL"
14931,"DIXIE TOGA SA","EMBALAGENS","60394723000144","","CANCELADA","marcos.barros@bemis.com","SÃO PAULO","SP","BRASIL"
14940,"SANTANDER BRASIL ARRENDAMENTO MERCANTIL S.A.","ARRENDAMENTO MERCANTIL","589171000106","","CANCELADA","RI@SANTANDER.COM.BR","BARUERI","SP",""
14958,"PARTICIPAÇÕES ABC SA","EMP. ADM. PARTICIPAÇÕES - COMÉRCIO (ATACADO E VAREJO)","635156000149","","CANCELADA","","SÃO PAULO","SP",""
14966,"SERRA AZUL WATER PARK SA","EMP. ADM. PARTICIPAÇÕES - BRINQUEDOS E LAZER","545378000170","","ATIVO","ALAIN@WETNWILD.COM.BR","ITUPEVA","SP",""
14974,"ELETROSILEX SA","EXTRAÇÃO MINERAL","20789145000120","","CANCELADA","ELETROSI@BHNET.COM.BR","BELO HORIZONTE","MG",""
14982,"CLUBEPAR SA","EMP. ADM. PARTICIPAÇÕES","484920000122","","CANCELADA","paraguassu@csn.com.br","VOLTA REDONDA","RJ",""
14990,"COMPAQ FINANCIAL SERVICES ARREND MERC SA","ARRENDAMENTO MERCANTIL","97406706000190","","CANCELADA","ISMAEL.GERVASIO@HP.COM","RIO DE JANEIRO","RJ",""
15008,"SULABENTURES SA","EMP. ADM. PARTICIPAÇÕES","601634000108","","CANCELADA","carelli@bsamail.com.br","SÃO PAULO","SP",""
15016,"GRAPIA SA","EMP. ADM. PARTICIPAÇÕES","313162000180","","CANCELADA","","RIO DE JANEIRO","RJ",""
15024,"FENICIAPAR S/A","SECURITIZAÇÃO DE RECEBÍVEIS","74409467000126","","ATIVO","CARLOS.NASCIMENTO@NOVELTYMODAS","SÃO PAULO","SP","BRASIL"
15032,"ENERTEL ENERGIA TELEC PART SA","EMP. ADM. PARTICIPAÇÕES","751913000140","","CANCELADA","","RIO DE JANEIRO","RJ",""
15040,"BESC SA ARRENDAMENTO MERCANTIL","ARRENDAMENTO MERCANTIL","510570000121","","CANCELADA","SIDNEY@BB.COM.BR","SÃO JOSÉ","SC",""
15059,"DIAMONDMALL SA EMPREENDS PARTS","EMP. ADM. PARTICIPAÇÕES","664949000196","","CANCELADA","","RIO DE JANEIRO","RJ",""
15067,"ALCALIS RIO GRANDE DO NORTE SA","QUÍMICA, PETROQUÍMICA, COMBUSTÍVEIS E BORRACHA","8240673000120","","CANCELADA","","MACAU","RN",""
15075,"TOP SHOPPING EMPRS E PARTS SA","EMP. ADM. PARTICIPAÇÕES","640687000120","","CANCELADA","","RIO DE JANEIRO","RJ",""
15083,"KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL","COMÉRCIO (ATACADO E VAREJO)","354053000100","","ATIVO","CARLOS.NASCIMENTO@NOVELTYMODAS","SÃO PAULO","SP","BRASIL"
15091,"LITEL PARTICIPACOES SA","EMP. ADM. PARTICIPAÇÕES - EXTRAÇÃO MINERAL","743065000127","","ATIVO","MARCELLEVASCONCELLOS@EXIMIACAP","RIO DE JANEIRO","RJ",""
15105,"LANDIS GYR INEPAR","MÁQUINAS., EQUIPAM., VEÍCULOS E PEÇAS","58900754000188","","CANCELADA","","CURITIBA","PR",""
15113,"IGUACU CELULOSE PAPEL SA","PAPEL E CELULOSE","81304727000164","","ATIVO","FELIPE.CAVALCANTI@IGUACUCELULO","CURITIBA","PR",""
15121,"BIC ARRENDAMENTO MERCANTIL S.A","EMP. ADM. PARTICIPAÇÕES - ARRENDAMENTO MERCANTIL","69720910000145","","ATIVO","CONTROLADORIA@BICBANCO.COM.BR","BARUERI","SP",""
15130,"BANRISUL S.A.  ADMINISTRADORA DE CONSÓRCIOS","BANCOS","92692979000124","","CANCELADA","romulo_venturella@banrisul.com","PORTO ALEGRE","RS","BRASIL"
15148,"SMA EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","EMP. ADM. PARTICIPAÇÕES - SERVIÇOS MÉDICOS","694303000151","","CANCELADA","ELIANA@GRUPOVITA.COM.BR","CURITIBA","PR",""
15156,"MAPPIN TRUST RECEBIVEIS SA","SERVICOS DIVERSOS","925788000147","","CANCELADA","","SÃO PAULO","SP",""
15164,"MASSA FALIDA DA CREFISUL LEASING SA ARREND MERCL","ARRENDAMENTO MERCANTIL","410345000113","","CANCELADA","","SÃO PAULO","SP",""
15172,"BOAVISTA SA ARREND MERCANTIL","ARRENDAMENTO MERCANTIL","42419846000100","","CANCELADA","1103.jlacar@bcn.com.br","OSASCO","SP",""
15180,"MAISON ECO SA","CONSTR. CIVIL, MAT.CONSTR. DECORAÇÃO","889852000181","","CANCELADA","","CURITIBA","PR",""
15199,"SANTA CATARINA PART INVEST SA","EMP. ADM. PARTICIPAÇÕES - INTERMEDIAÇÃO FINANCEIRA","897864000158","","ATIVO","WNEVES@SEFAZ.SC.GOV.BR","FLORIANÓPOLIS","SC","BRASIL"
15202,"BOMPRECO SA SUPERMERCADO DO NE","COMÉRCIO (ATACADO E VAREJO)","13004510000189","","CANCELADA","msilva@bompreço.com.br","RECIFE","PE",""
15210,"HSBC ASSET FINANCE (BRASIL) - ARRENDAMEN","ARRENDAMENTO MERCANTIL","34262972000176","","CANCELADA","pmaia@hsbc.com.br","SÃO PAULO","SP",""
15229,"BMD LEASING SA ARREND MERC","ARRENDAMENTO MERCANTIL","46521357000116","","CANCELADA","","SÃO PAULO","SP",""
15237,"CODUNAS SA","CONSTR. CIVIL, MAT.CONSTR. DECORAÇÃO","826535000116","","CANCELADA","JURANDIR@CAPEF.COM.BR","FORTALEZA","CE",""
15245,"BANESTES LEASING SA ARR MERC","ARRENDAMENTO MERCANTIL","39813605000137","","CANCELADA","ROBERTOPENEDO@BANESTES.COM.BR","VITÓRIA","ES",""
15253,"ENERGISA SA","EMP. ADM. PARTICIPAÇÕES - ENERGIA ELÉTRICA","864214000106","","ATIVO","STOCKINFO@ENERGISA.COM.BR","CATAGUASES","MG","BRASIL"
15261,"SAUIPE SA","HOSPEDAGEM E TURISMO","866577000180","","ATIVO","CONTABILIDADE@COSTADOSAUIPE.CO","MATA DE SÃO JOÃO","BA","BRASIL"
15270,"ABN AMRO ARRENDAMENTO MERCANTIL SA","ARRENDAMENTO MERCANTIL","34033779000163","","CANCELADA","CGALAN@SANTANDER.COM.BR","BARUERI","SP",""
15288,"CETERP-CENT TELEF RIB PRETO SA","TELECOMUNICAÇÕES","956274000159","","CANCELADA","defrm@ceterp.com.br","RIBEIRÃO PRETO","SP",""
15296,"RURAL LEASING SA ARREND MERC","ARRENDAMENTO MERCANTIL","60582608000101","","CANCELADA","Telmaco@rural .com.br","BELO HORIZONTE","MG",""
15300,"ALL - AMÉRICA LATINA LOGÍSTICA MALHA NORTE S.A.","SERVIÇOS DE TRANSPORTE E LOGÍSTICA","24962466000136","MB","ATIVO","JCEZARIO@ALL-LOGISTICA.COM","CUIABÁ","MT",""
15318,"CENTRO HOSPITALAR  ALBERT SABIN SA","SERVIÇOS MÉDICOS","9866294000103","","CANCELADA","CHAS@CHALBERTSABIN.COM.BR","RECIFE","PE",""
15326,"ANCAR SHOPPING SA","EMP. ADM. PARTICIPAÇÕES","979769000101","","CANCELADA","ancar@ancar.com.br","RIO DE JANEIRO","RJ",""
15334,"BOMBRIL HOLDING SA","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","257846000101","","CANCELADA","vicente.liguori@gmail.com","SÃO BERNARDO DO CAMPO","SP",""
15342,"ESPIRITO SANTO CENTRAIS ELETRICAS SA","ENERGIA ELÉTRICA","28152650000171","","ATIVO","MAYTE.ALBUQUERQUE@EDPBR.COM.BR","VITÓRIA","ES","BRASIL"
15350,"S.A.V.SA","EMP. ADM. PARTICIPAÇÕES","982476000175","","CANCELADA","shopping.aguaverde@softone.com","CURITIBA","PR",""
15369,"FERROVIA CENTRO ATLANTICA SA","SERVIÇOS DE TRANSPORTE E LOGÍSTICA","924429000175","","ATIVO","L-RI-FCA@VLI-LOGISTICA.COM.BR","BELO HORIZONTE","MG","BRASIL"
15377,"HOPI HARI SA","HOSPEDAGEM E TURISMO","924432000199","","ATIVO","DRI@HOPIHARI.COM.BR","VINHEDO","SP","BRASIL"
15385,"NOVA SHOPPING CENTER SA","EMP. ADM. PARTICIPAÇÕES","65441354000117","","CANCELADA","","NOVA IGUAÇU","RJ",""
15393,"OPP PETROQUIMICA SA","QUÍMICA, PETROQUÍMICA, COMBUSTÍVEIS E BORRACHA","89546063000151","","CANCELADA","","SÃO PAULO","SP",""
15407,"TERMINAIS PORT. DA PONTA DO FÉLIX S/A","SERVIÇOS DE TRANSPORTE E LOGÍSTICA","85041333000111","","ATIVO","SIDNEY@PONTADOFELIX.COM.BR","ANTONINA","PR","BRASIL"
15415,"COMPANHIA DE INVESTIMENTOS PARTICIPAR","EMP. ADM. PARTICIPAÇÕES","1028049000115","","CANCELADA","pinheiro.adv@uol.com.br","SÃO PAULO","SP",""
15423,"ATOM PARTICIPAÇÕES S.A - EM RECUPERAÇÃO JUDICIAL.","TELECOMUNICAÇÕES","359742000108","","ATIVO","carol@atompar.com.br","SOROCABA","SP",""
15431,"M HOLDINGS SA","EMP. ADM. PARTICIPAÇÕES","988131000129","","CANCELADA","","ITAPEVI","SP",""
15440,"BWU VIDEO SA","SERVICOS DIVERSOS","19388000172","","CANCELADA","raul.alves@bwu.com.br","SÃO PAULO","SP",""
15458,"BATTISTELLA ADM E PARTICIPAÇÕES S A","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","42331462000131","","ATIVO","RI@BATTISTELLA.COM.BR","SÃO JOSÉ DOS PINHAIS","PR",""
15466,"HOSPITAL LA SANTE SA","SERVIÇOS MÉDICOS","949959000178","","CANCELADA","Rmp@servlease.com.br","SÃO PAULO","SP",""
15474,"ELETROFRIO SA","MÁQUINAS., EQUIPAM., VEÍCULOS E PEÇAS","76498179000110","","CANCELADA","","CURITIBA","PR",""
15482,"SHOPTIME SA","EMP. ADM. PARTICIPAÇÕES - COMÉRCIO (ATACADO E VAREJO)","1104894000122","","CANCELADA","TIMOTHEO@AMERICANAS.COM.BR","RIO DE JANEIRO","RJ",""
15490,"PANEX SA INDUSTRIA E COMERCIO","METALURGIA E SIDERURGIA","61077830000101","","CANCELADA","panexcpd@snet.com.br","SÃO BERNARDO DO CAMPO","SP",""
15504,"MCOM WIRELESS SA","EMP. ADM. PARTICIPAÇÕES","1102291000191","","CANCELADA","PVMUTIUS@METROPHONE.COM.BR","SÃO PAULO","SP",""
15512,"BANCO ALVORADA S.A.","BANCOS","33870163000184","","CANCELADA","jclopez@bbvbrasil.com.br","SALVADOR","BA",""
15520,"TUPINAMBARANA SA","EMP. ADM. PARTICIPAÇÕES","1158851000120","","CANCELADA","","RIO DE JANEIRO","RJ",""
15539,"NEOENERGIA S.A","EMP. ADM. PARTICIPAÇÕES - ENERGIA ELÉTRICA","1083200000118","","ATIVO","SANDRO.FRANCO@NEOENERGIA.COM","RIO DE JANEIRO","RJ",""
15547,"PARANA SHOPPING ADM DE BENS SA","EMP. ADM. PARTICIPAÇÕES","1086706000180","","CANCELADA","","CURITIBA","PR",""
15555,"CIA NACIONAL DE ALCALIS","QUÍMICA, PETROQUÍMICA, COMBUSTÍVEIS E BORRACHA","33098112000186","","CANCELADA","CAOLIVEIRA@ALCALIS.COM.BR","MACAU","RN",""
15563,"CONOVER TRADING SA","COMÉRCIO EXTERIOR","1123176000101","","CANCELADA","","SÃO PAULO","SP",""
15571,"CIDADELA TRUST RECEBIVEIS SA","SECURITIZAÇÃO DE RECEBÍVEIS","1102817000133","","CANCELADA","CIDADELA@CIDADELA.COM.BR","CURITIBA","PR",""
15580,"HYDE PARK SA","CONSTR. CIVIL, MAT.CONSTR. DECORAÇÃO","1180474000125","","CANCELADA","","SÃO JOSÉ DOS PINHAIS","PR","BRASIL"
15598,"ELEVADORES ATLAS SCHINDLER SA","METALURGIA E SIDERURGIA","28986000108","","CANCELADA","RICARDO_WATANABE@BR.SCHINDLER.","SÃO PAULO","SP",""
15601,"ITABAPOANA PARTICIPACOES SA","EMP. ADM. PARTICIPAÇÕES","987716000124","","CANCELADA","","SÃO PAULO","SP",""
15610,"CECRISA REVESTIMENTOS CERAMICOS SA","CONSTR. CIVIL, MAT.CONSTR. DECORAÇÃO","79655916000130","","CANCELADA","ssg@cecrisa.com.br","CRICIÚMA","SC","BRASIL"
15628,"BANEB LEASING SA ARREND MERC","ARRENDAMENTO MERCANTIL","1210645000111","","CANCELADA","renan@baneb.com.br","NAZARÉ","BA",""
15636,"COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS","EMP. ADM. PARTICIPAÇÕES - SANEAMENTO,SERV. AGUA E GÁS","61856571000117","","ATIVO","INVESTIDORES@COMGAS.COM.BR","SÃO PAULO","SP",""
15644,"BOMPRECO TRUST RECEBIVEIS SA","SERVICOS DIVERSOS","1269202000104","","CANCELADA","","RECIFE","PE",""
15652,"COMERCIAL QUINTELLA COM EXP SA","SERVIÇOS DE TRANSPORTE E LOGÍSTICA","994533000136","","ATIVO","CQUINTELLA@UOL.COM.BR","SÃO PAULO","SP",""
15660,"CONDOMINIUM VILLAGE SA","CONSTR. CIVIL, MAT.CONSTR. DECORAÇÃO","1284807000166","","CANCELADA","MORADAREAL@MORADAREAL.COM.BR","CURITIBA","PR","BRASIL"
15679,"AMERICAS EMPRS ARTISTICOS SA","HOSPEDAGEM E TURISMO","1223522000115","","CANCELADA","CPD@ROCKINRIOCAFE.COM.BR","RIO DE JANEIRO","RJ",""
15687,"CAIXA SEGURADORA SA","SEGURADORAS E CORRETORAS","34020354000110","","CANCELADA","thierry.claudon@caixaseguros.c","BRASÍLIA","DF","BRASIL"
15695,"GRUÇAI PARTICIPAÇÕES SA","EMP. ADM. PARTICIPAÇÕES - SERVIÇOS TRANSPORTE E LOGÍSTICA","1258945000170","","ATIVO","TODOSFORMULARIODEREFERENCIA@GP","SÃO PAULO","SP","BRASIL"
15709,"ALL - AMÉRICA LATINA LOGÍSTICA MALHA SUL S.A.","SERVIÇOS DE TRANSPORTE E LOGÍSTICA","1258944000126","","ATIVO","IR@ALL-LOGISTICA.COM","CURITIBA","PR",""
15717,"CAIXA ADM DIV PUB ESTADUAL SA","INTERMEDIAÇÃO FINANCEIRA","979969000156","","ATIVO","CARLOSP@SEFAZ.RS.GOV.BR","PORTO ALEGRE","RS","BRASIL"
15725,"ST MICHEL SA","CONSTR. CIVIL, MAT.CONSTR. DECORAÇÃO","1328630000152","","CANCELADA","nave@mps.com.br","CURITIBA","PR",""
15733,"SHOPPING CENTER TACARUNA SA","EMP. ADM. PARTICIPAÇÕES - COMÉRCIO (ATACADO E VAREJO)","115890000187","","ATIVO","BUENO@TMALL.COM.BR","RECIFE","PE","BRASIL"
15741,"WTC AMAZONAS SUITE HOTEL S.A.","HOSPEDAGEM E TURISMO","1319044000141","","ATIVO","INTERCORPCONSULTORIA@UOL.COM.B","SÃO PAULO","SP",""
15750,"PORTHAL DO LAGO SA","CONSTR. CIVIL, MAT.CONSTR. DECORAÇÃO","1376634000106","","CANCELADA","irtha@bsi.com.br","CURITIBA","PR",""
15768,"TELETRUST DE RECEBIVEIS SA","BANCOS","1301301000118","","CANCELADA","gurgel@globo.com","RIO DE JANEIRO","RJ",""
15776,"GLOBAL TRUST SA","SERVICOS DIVERSOS","1245375000184","","CANCELADA","","RIO DE JANEIRO","RJ",""
15784,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR","EMP. ADM. PARTICIPAÇÕES - ENERGIA ELÉTRICA","1104937000170","","ATIVO","JJTELES@ELETROBRASPAR.COM","RIO DE JANEIRO","RJ","BRASIL"
15792,"CIA INTER-ATLANTICO PARTICIPS","EMP. ADM. PARTICIPAÇÕES","1222069000122","","CANCELADA","","RIO DE JANEIRO","RJ",""
15806,"DOMINIUM PAR SA","EMP. ADM. PARTICIPAÇÕES","1252296000109","","CANCELADA","","RIO DE JANEIRO","RJ",""
15814,"CONSPREVI SA","CONSTR. CIVIL, MAT.CONSTR. DECORAÇÃO","1395591000106","","CANCELADA","","FLORIANÓPOLIS","SC",""
15822,"BANRISUL ARMAZENS GERAIS SA","SERVIÇOS DE TRANSPORTE E LOGÍSTICA","92721232000157","","ATIVO","SECRETARIA@BAGERGS.COM.BR","CANOAS","RS",""
15830,"CIA TERRAS BONSUCESSO","EMP. ADM. PARTICIPAÇÕES","1447243000135","","CANCELADA","","SÃO PAULO","SP",""
15849,"ENERGIPAR PARTICIPAÇÕES S.A.","EMP. ADM. PARTICIPAÇÕES - CONSTRUÇÃO CIVIL, MAT. CONSTR. E DECORAÇÃO","1414107000149","","ATIVO","ALUIZIOROCHA@ODEBRECHT.COM","RIO DE JANEIRO","RJ","BRASIL"
15857,"MULTIBRAS PAR SA","SERVICOS DIVERSOS","1378557000123","","CANCELADA","","SÃO PAULO","SP",""
15865,"ITAITINGA PARTICIPACOES SA","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","1258943000181","","ATIVO","TODOSFORMULARIODEREFERENCIA@GP","SÃO PAULO","SP","BRASIL"
15873,"TEXPAR SA","EMP. ADM. PARTICIPAÇÕES","24019192000146","","CANCELADA","","RIO DE JANEIRO","RJ",""
15881,"INDS ARTEB SA","MÁQUINAS., EQUIPAM., VEÍCULOS E PEÇAS","62291380000118","","CANCELADA","MARISTELA@ARTEB.COM.BR","SÃO BERNARDO DO CAMPO","SP",""
15890,"MERCANTIL DO BRASIL LEASING SA","ARRENDAMENTO MERCANTIL","26386169000115","","ATIVO","RELACOESCOMINVESTIDORES@MERCAN","BELO HORIZONTE","MG","BRASIL"
15903,"SERNAMBETIBA TRUST SPE SA","CONSTR. CIVIL, MAT.CONSTR. DECORAÇÃO","1369947000137","","CANCELADA","CRIBEIRO@CIMOB.COM.BR","RIO DE JANEIRO","RJ",""
15911,"PATÍ DO ALFERES PARTICIPAÇÕES S.A.","EMP. ADM. PARTICIPAÇÕES","1258947000160","","CANCELADA","","SÃO PAULO","SP",""
15920,"TORCEDOR SA","EMP. ADM. PARTICIPAÇÕES - BRINQUEDOS E LAZER","1529587000193","","CANCELADA","JURIDICO@FLUMINENSE.COM","RIO DE JANEIRO","RJ",""
15938,"TRANSUL SA","EMP. ADM. PARTICIPAÇÕES","1529588000138","","CANCELADA","","RIO DE JANEIRO","RJ",""
15946,"RAIL SUL SA","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","1529589000182","","CANCELADA","DECIO@CSU.COM.BR","SÃO PAULO","SP",""
15954,"INDL BRASIL ARREND MERC SA","ARRENDAMENTO MERCANTIL","1003635000105","","CANCELADA","LIASA@LIASA.COM.BR","BARUERI","SP",""
15962,"TIGRE SA - TUBOS E CONEXÕES","EMP. ADM. PARTICIPAÇÕES","84684455000163","","CANCELADA","EVALDOD@TIGRE.COM.BR","JOINVILLE","SC",""
15970,"PROMOAUTO PARTICIPAÇÕES SA","EMP. ADM. PARTICIPAÇÕES","1394549000170","","CANCELADA","cfontanella@promoauto.com.br","TAUBATÉ","SP",""
15989,"ROSSI SECURITIES SA","SEGURADORAS E CORRETORAS","1535646000136","","CANCELADA","p1100@ibm.net","SÃO PAULO","SP",""
15997,"POLIPROPILENO PARTICIPACOES S.A.","EMP. ADM. PARTICIPAÇÕES - QUÍMICA, PETROQUÍMICA, COMBUSTÍVEIS E BORRACHA","1391425000131","","CANCELADA","JOAONBATISTA@SUZANO.COM.BR","SÃO PAULO","SP",""
16004,"SOLE DO BRASIL S.A. TELECOMUNICAÇÕES E COMERCIO EXTERIOR","TELECOMUNICAÇÕES","1368194000145","","CANCELADA","","SÃO PAULO","SP",""
16012,"GAFISA SPE-1 SA","CONSTR. CIVIL, MAT.CONSTR. DECORAÇÃO","1376239000123","","CANCELADA","CRIBEIRO@CIMOB.COM.BR","SÃO PAULO","SP",""
16020,"CSM CARTOES DE SEGURANCA SA","MÁQUINAS., EQUIPAM., VEÍCULOS E PEÇAS","624910000145","","CANCELADA","efp@splice.com.br","SOROCABA","SP",""
16039,"SANTANA TEXTIL SA","TEXTIL E VESTUÁRIO","72418478000147","","CANCELADA","","FORTALEZA","CE",""
16047,"VERPAR CENTROS COMERCIAIS SA","EMP. ADM. PARTICIPAÇÕES - COMÉRCIO (ATACADO E VAREJO)","1327874000110","","CANCELADA","SERGIO@VERPAR.COM.BR","SÃO PAULO","SP",""
16055,"SONAE DISTRIBUIÇÃO BRASIL SA","COMÉRCIO (ATACADO E VAREJO)","93209765000117","","CANCELADA","","PORTO ALEGRE","RS",""
16063,"SCGR EMPRS PARTICIPACOES SA","EMP. ADM. PARTICIPAÇÕES","285599000157","","CANCELADA","","RIO DE JANEIRO","RJ",""
16071,"GC ADM DE RECEBIVEIS SA","SERVICOS DIVERSOS","1472666000105","","CANCELADA","vfilho@goldencross.com.br","RIO DE JANEIRO","RJ",""
16080,"MINASFER S/A","METALURGIA E SIDERURGIA","16518649000139","","CANCELADA","CONTABIL@MINACO.COM.BR","BELO HORIZONTE","MG",""
16098,"BAHIA TRUST DE RECEBIVEIS","SERVICOS DIVERSOS","1554970000100","","CANCELADA","","SÃO CAETANO DO SUL","SP",""
16101,"GAFISA SA","CONSTR. CIVIL, MAT.CONSTR. DECORAÇÃO","1545826000107","NM","ATIVO","RI@GAFISA.COM.BR","SÃO PAULO","SP",""
16110,"IRIRI PARTICIPACOES SA","EMP. ADM. PARTICIPAÇÕES","1545832000156","","CANCELADA","","SÃO PAULO","SP",""
16128,"SE SA COMERCIO E IMPORTACAO","EMP. ADM. PARTICIPAÇÕES","1545828000198","","CANCELADA","","SÃO PAULO","SP",""
16136,"ITINGA PARTICIPACOES SA","EMP. ADM. PARTICIPAÇÕES","1545830000167","","CANCELADA","","SÃO PAULO","SP",""
16144,"SUL LOGISTICA SA","EMP. ADM. PARTICIPAÇÕES","1585482000151","","CANCELADA","","RIO DE JANEIRO","RJ",""
16152,"TELET SA","TELECOMUNICAÇÕES","1655694000168","","CANCELADA","JULIO.PORRAS@CLARO.COM.BR","PORTO ALEGRE","RS",""
16160,"BOSTON EXPORTADORA IMPORT SA","COMÉRCIO EXTERIOR","43458421000173","","CANCELADA","","SÃO PAULO","SP",""
16179,"INTERAGRO SA ALIMENTOS","ALIMENTOS","80246812000150","","CANCELADA","","CURITIBA","PR",""
16187,"MAISA PARTICIPACOES SA","ALIMENTOS","70036132000159","","CANCELADA","","MOSSORÓ","RN",""
16195,"AMERICEL SA","TELECOMUNICAÇÕES","1685903000116","","CANCELADA","sergio.pelegrino@claro.com.br","BRASÍLIA","DF","BRASIL"
16209,"ELETRON SA","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","514998000142","","ATIVO","GAR@OPPORTUNITY.COM.BR","RIO DE JANEIRO","RJ","BRASIL"
16217,"SOCIEDADE PART CIMENTEIRAS SA","CONSTR. CIVIL, MAT.CONSTR. DECORAÇÃO","1624528000102","","CANCELADA","","SÃO PAULO","SP",""
16225,"VALETRON SA","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","1772313000120","","ATIVO","GAR@OPPORTUNITY.COM.BR","RIO DE JANEIRO","RJ","BRASIL"
16233,"BELAPART SA","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","1608571000176","","ATIVO","GAR@OPPORTUNITY.COM.BR","RIO DE JANEIRO","RJ","BRASIL"
16241,"SOC.DE ABASTEC.DE ÁGUA E SANEAMENTO S.A.","SANEAMENTO E SERVIÇOS DE ÁGUA E GÁS","46119855000137","","ATIVO","DIR.FINANCEIRA@SANASA.COM.BR","CAMPINAS","SP","BRASIL"
16250,"REXAM BEVERAGE CAN SOUTH AMERICA S.A.","METALURGIA E SIDERURGIA","29506474000191","","CANCELADA","FDONATEL@LATASA.COM.BR","RIO DE JANEIRO","RJ",""
16268,"MARINA DE IRACEMA PARK SA","HOSPEDAGEM E TURISMO","7334600000135","","ATIVO","ELISA@INACE.COM.BR","FORTALEZA","CE",""
16276,"METRO EXTENSAO NORTE TRUST SA","SERVICOS DIVERSOS","1709614000100","","CANCELADA","","SÃO PAULO","SP",""
16284,"524 PARTICIPAÇOES SA","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","1851771000155","","ATIVO","GAR@OPPORTUNITY.COM.BR","RIO DE JANEIRO","RJ","BRASIL"
16292,"BRF S.A.","ALIMENTOS","1838723000127","NM","ATIVO","AGNES.QUERIDO@BRF-BR.COM","ITAJAÍ","SP",""
16306,"ROSSI RESIDENCIAL SA","CONSTR. CIVIL, MAT.CONSTR. DECORAÇÃO","61065751000180","NM","ATIVO","RI@ROSSIRESIDENCIAL.COM.BR","SÃO PAULO","SP",""
16314,"INFOVIAS PNSC SA","EMP. ADM. PARTICIPAÇÕES","1596910000141","","CANCELADA","","SÃO PAULO","SP",""
16322,"CENTRAIS ELÉTRICAS CACHOEIRA DOURADA S/A","ENERGIA ELÉTRICA","1672223000168","","CANCELADA","cguerreiro@vrbg.com.br / lpaiv","GOIÂNIA","GO",""
16330,"521 PARTICIPAÇOES S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL","EMP. ADM. PARTICIPAÇÕES - ENERGIA ELÉTRICA","1547749000116","","ATIVO","RICARDOCARMO@GLOBO.COM","RIO DE JANEIRO","RJ","BRASIL"
16349,"525 PARTICIPAÇOES SA","EMP. ADM. PARTICIPAÇÕES - SEM SETOR PRINCIPAL","1919008000119","","CANCELADA","KEVIN@MATTOSFILHO.COM.BR","RIO DE JANEIRO","RJ",""
16357,"OPPORTUNITY LESTE SA","EMP. ADM. PARTICIPAÇÕES - TELECOMUNICAÇÕES","1957774000178","","CANCELADA","DSILBERGLEID@OPPORTUNITY.COM.B","RIO DE JANEIRO","RJ",""
16365,"OAHAKA PARTICIPACOES SA","EMP. ADM. PARTICIPAÇÕES","1856751000177","","CANCELADA","","SÃO PAULO","SP",""
16373,"CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE","SANEAMENTO E SERVIÇOS DE ÁGUA E GÁS","33352394000104","","ATIVO","DF@CEDAE.COM.BR","RIO DE JANEIRO","RJ",""
16381,"MARINGA PARK SA","CRÉDITO IMOBILIÁRIO","1603908000152","","CANCELADA","","CURITIBA","PR",""
16390,"TAM S.A.","SERVIÇOS DE TRANSPORTE E LOGÍSTICA","1832635000118","","CANCELADA","invest@tam.com.br","SÃO PAULO","SP","BRASIL"
16403,"ELETRON PNSC SA","EMP. ADM. PARTICIPAÇÕES","1729228000180","","CANCELADA","","SÃO PAULO","SP",""
16411,"EISA ESTALEIRO ILHA SA","MÁQUINAS., EQUIPAM., VEÍCULOS E PEÇAS","261304000102","","CANCELADA","vicepresid@eisa.com.br","RIO DE JANEIRO","RJ",""
16420,"LAEROB PARTICIPACOES SA","EMP. ADM. PARTICIPAÇÕES","2037966000129","","CANCELADA","mikael@boreal.com.br","RIO DE JANEIRO","RJ",""
